SKU,"ERP Product Ref","Created Date",Status,Message
YT-TY-195-65R15-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-195-65R15-TY0-CF2",Failed
YT-TY-185-65R15-TY0-CF2,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-185-65R15-TY0-CF2",Failed
YT-TY-175-70R14-TY0-NE03,N/A,"2021/02/06 10:52: AM","The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-175-70R14-TY0-NE03",Failed
YT-SM-G1700285ST2L,REF-ITEM000000001959,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800285ST2L,REF-ITEM000000001960,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G2000285SH9L,REF-ITEM000000001961,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600275ST2L,REF-ITEM000000001962,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-F1900275SH3T,REF-ITEM000000001963,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-F2000275SH3T,REF-ITEM000000001964,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-F1900275SH3L,REF-ITEM000000001965,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800265ST2C,REF-ITEM000000001966,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800265ST2C-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800265ST2C-2019",Failed
YT-SM-G1700265ST2L,REF-ITEM000000001967,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600265ST2L,REF-ITEM000000001968,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800265ST2T,REF-ITEM000000001969,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700265ST1L,REF-ITEM000000001970,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800265ST2L,REF-ITEM000000001971,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800265ST2L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800265ST2L-2019",Failed
YT-SM-F1800265SH3L,REF-ITEM000000001972,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500255ST2L,REF-ITEM000000001973,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500255ST2L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1500255ST2L-2019",Failed
YT-SM-F2000255SH3L,REF-ITEM000000001974,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600245ST2L,REF-ITEM000000001975,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600245ST2L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600245ST2L-2019",Failed
YT-SM-G1700245ST1L,REF-ITEM000000001976,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800245ST1L,REF-ITEM000000001977,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700245ST3L,REF-ITEM000000001978,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700245ST3L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700245ST3L-2019",Failed
YT-SM-F1800245SH3T,REF-ITEM000000001979,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-F1800245SH3T-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-F1800245SH3T-2019",Failed
YT-SM-G1800245ST3L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800245ST3L-2019",Failed
YT-SM-F2000245SH3L,REF-ITEM000000001980,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500235SC5L,REF-ITEM000000001981,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600235ST1C,REF-ITEM000000001982,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700235ST1L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700235ST1L-2019",Failed
YT-SM-G1800235ST1C,REF-ITEM000000001983,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600235ST1L,REF-ITEM000000001984,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800235ST1L,REF-ITEM000000001985,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800235ST3C-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800235ST3C-2019",Failed
YT-SM-G1700235ST3T-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700235ST3T-2019",Failed
YT-SM-F1800235SH3L,REF-ITEM000000001986,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800235ST3L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800235ST3L-2019",Failed
YT-SM-G1500225SH2L,REF-ITEM000000001987,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700225ST1C,REF-ITEM000000001988,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700225ST1T,REF-ITEM000000001989,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600225ST1L,REF-ITEM000000001990,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600225ST3L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600225ST3L-2019",Failed
YT-SM-G1800225ST3C,REF-ITEM000000001991,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800225ST3C-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800225ST3C-2019",Failed
YT-SM-G1700225ST3T,REF-ITEM000000001992,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800225ST3T,REF-ITEM000000001993,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800225ST3T-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800225ST3T-2019",Failed
YT-SM-G1700225ST3L,REF-ITEM000000001994,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-F1900225SH3T,REF-ITEM000000001995,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1800225ST3,REF-ITEM000000001996,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600215ST1L,REF-ITEM000000001997,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600215ST1L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600215ST1L-2019",Failed
YT-SM-G1600215ST1C,REF-ITEM000000001998,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600215ST1C-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600215ST1C-2019",Failed
YT-SM-G1600215SH7C-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600215SH7C-2019",Failed
YT-SM-G1700215ST1L,REF-ITEM000000001999,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700215ST1L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700215ST1L-2019",Failed
YT-SM-G1700215ST3C,REF-ITEM000000002000,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600215ST3T,REF-ITEM000000002001,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1700215ST3L,REF-ITEM000000002002,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500205ST3T,REF-ITEM000000002003,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600205ST3L,REF-ITEM000000002004,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500205ST3L-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1500205ST3L-2019",Failed
YT-SM-G1500205SH7T,REF-ITEM000000002005,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600225ST3V-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600225ST3V-2019",Failed
YT-SM-G1600205ST1T,REF-ITEM000000002006,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600205ST3T,REF-ITEM000000002007,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1600205ST3T-2019,N/A,"2021/02/06 10:52: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600205ST3T-2019",Failed
YT-S19515SL720,N/A,"2021/02/06 10:52: AM","The value """" can't be evaluated into type Integer.",Failed
YT-SUM19515SL9,N/A,"2021/02/06 10:52: AM","The value """" can't be evaluated into type Integer.",Failed
YT-SM-G1500195SH7T,REF-ITEM000000002008,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500195ST3C,REF-ITEM000000002009,"2021/02/06 10:52: AM",Sucess,Updated
YT-SM-G1500195ST3T,REF-ITEM000000002010,"2021/02/06 10:53: AM",Sucess,Updated
YT-SUM18514SL9,N/A,"2021/02/06 10:53: AM","The value """" can't be evaluated into type Integer.",Failed
YT-SM-G1400185ST3L-2019,N/A,"2021/02/06 10:53: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1400185ST3L-2019",Failed
YT-SM-G1400185SH7L,REF-ITEM000000002011,"2021/02/06 10:53: AM",Sucess,Updated
YT-SM-G1500185ST3L,REF-ITEM000000002012,"2021/02/06 10:53: AM",Sucess,Updated
YT-SM-G1400185ST3C,REF-ITEM000000002013,"2021/02/06 10:53: AM",Sucess,Updated
YT-SM-G1400175SH7T,REF-ITEM000000002014,"2021/02/06 10:53: AM",Sucess,Updated
YT-SM-G1400175ST3L-2019,N/A,"2021/02/06 10:53: AM","The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1400175ST3L-2019",Failed
YT-SM-G1400175ST3C,REF-ITEM000000002015,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046966,REF-ITEM000000002016,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046223,REF-ITEM000000002017,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036702,REF-ITEM000000002018,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033935,REF-ITEM000000002019,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036701,REF-ITEM000000002020,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031500,REF-ITEM000000002021,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031499,REF-ITEM000000002022,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200039862,REF-ITEM000000002023,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200039859,REF-ITEM000000002024,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036700,REF-ITEM000000002025,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033929,REF-ITEM000000002026,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033928,REF-ITEM000000002027,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033932,REF-ITEM000000002028,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046961,REF-ITEM000000002029,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031497,REF-ITEM000000002030,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046967,REF-ITEM000000002031,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033936,REF-ITEM000000002032,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046971,REF-ITEM000000002033,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200038042,REF-ITEM000000002034,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031482,REF-ITEM000000002035,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046968,REF-ITEM000000002036,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200039864,REF-ITEM000000002037,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031470,REF-ITEM000000002038,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046969,REF-ITEM000000002039,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034392,REF-ITEM000000002040,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036689,REF-ITEM000000002041,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033931,REF-ITEM000000002042,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046962,REF-ITEM000000002043,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200045067,REF-ITEM000000002044,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031466,REF-ITEM000000002045,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031465,REF-ITEM000000002046,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200039855,REF-ITEM000000002047,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033430,REF-ITEM000000002048,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200048966,REF-ITEM000000002049,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033920,REF-ITEM000000002050,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036704,REF-ITEM000000002051,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200035014,REF-ITEM000000002052,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031488,REF-ITEM000000002053,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034731,REF-ITEM000000002054,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046965,REF-ITEM000000002055,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031476,REF-ITEM000000002056,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031476-2019,N/A,"2021/02/06 10:53: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-ROA1200031476-2019",Failed
YT-ROA1200030974,REF-ITEM000000002057,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033431,REF-ITEM000000002058,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200031463,REF-ITEM000000002059,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033423,REF-ITEM000000002060,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033428,REF-ITEM000000002061,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200032594,REF-ITEM000000002062,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200022589,REF-ITEM000000002063,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200036703,REF-ITEM000000002064,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033925,REF-ITEM000000002065,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046964,REF-ITEM000000002066,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200018321,REF-ITEM000000002067,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034730,REF-ITEM000000002068,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034730-2019,N/A,"2021/02/06 10:53: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-ROA1200034730-2019",Failed
YT-ROA1200046963,REF-ITEM000000002069,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200018319,REF-ITEM000000002070,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200046959,REF-ITEM000000002071,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033424,REF-ITEM000000002072,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200018318,REF-ITEM000000002073,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033422,REF-ITEM000000002074,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200044764,REF-ITEM000000002075,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200044764-2019,N/A,"2021/02/06 10:53: AM","The length of the string is 21, but it must be less than or equal to 20 characters. Value: YT-ROA1200044764-2019",Failed
YT-ROA1200033418,REF-ITEM000000002076,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200033416,REF-ITEM000000002077,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200030971,REF-ITEM000000002078,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200026469,REF-ITEM000000002079,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034729,REF-ITEM000000002080,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200028724,REF-ITEM000000002081,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200018306,REF-ITEM000000002082,"2021/02/06 10:53: AM",Sucess,Updated
YT-ROA1200034728,REF-ITEM000000002083,"2021/02/06 10:53: AM",Sucess,Updated
