SKU,"ERP Product Ref","Created Date",Status,Message
YT-TY-205-55R16-TY0-CF2,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-205-55R16-TY0-CF2"
YT-TY-195-65R15-TY0-CF2,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-195-65R15-TY0-CF2"
YT-TY-185-65R15-TY0-CF2,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-TY-185-65R15-TY0-CF2"
YT-TY-175-70R14-TY0-NE03,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 24, but it must be less than or equal to 20 characters. Value: YT-TY-175-70R14-TY0-NE03"
YT-SM-G1700285ST2L,REF-ITEM000000003414,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800285ST2L,REF-ITEM000000003415,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G2000285SH9L,REF-ITEM000000003416,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1600275ST2L,REF-ITEM000000003417,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-F1900275SH3T,REF-ITEM000000003418,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-F2000275SH3T,REF-ITEM000000003419,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-F1900275SH3L,REF-ITEM000000003420,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800265ST2C,REF-ITEM000000003421,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800265ST2C-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800265ST2C-2019"
YT-SM-G1700265ST2L,REF-ITEM000000003422,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1600265ST2L,REF-ITEM000000003423,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800265ST2T,REF-ITEM000000003424,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1700265ST1L,REF-ITEM000000003425,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800265ST2L,REF-ITEM000000003426,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800265ST2L-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800265ST2L-2019"
YT-SM-F1800265SH3L,REF-ITEM000000003427,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1500255ST2L,REF-ITEM000000003428,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1500255ST2L-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1500255ST2L-2019"
YT-SM-F2000255SH3L,REF-ITEM000000003429,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1600245ST2L,REF-ITEM000000003430,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1600245ST2L-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600245ST2L-2019"
YT-SM-G1700245ST1L,REF-ITEM000000003431,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1800245ST1L,REF-ITEM000000003432,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1700245ST3L,REF-ITEM000000003433,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-G1700245ST3L-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700245ST3L-2019"
YT-SM-F1800245SH3T,REF-ITEM000000003434,"2021/02/11 09:22: AM",Sucess,Updated
YT-SM-F1800245SH3T-2019,N/A,"2021/02/11 09:22: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-F1800245SH3T-2019"
YT-SM-G1800245ST3L-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800245ST3L-2019"
YT-SM-F2000245SH3L,REF-ITEM000000003435,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1500235SC5L,REF-ITEM000000003436,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1600235ST1C,REF-ITEM000000003437,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1700235ST1L-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700235ST1L-2019"
YT-SM-G1800235ST1C,REF-ITEM000000003438,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1600235ST1L,REF-ITEM000000003439,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1800235ST1L,REF-ITEM000000003440,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1800235ST3C-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800235ST3C-2019"
YT-SM-G1700235ST3T-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1700235ST3T-2019"
YT-SM-F1800235SH3L,REF-ITEM000000003441,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1800235ST3L-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800235ST3L-2019"
YT-SM-G1500225SH2L,REF-ITEM000000003442,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1700225ST1C,REF-ITEM000000003443,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1700225ST1T,REF-ITEM000000003444,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1600225ST1L,REF-ITEM000000003445,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1600225ST3L-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1600225ST3L-2019"
YT-SM-G1800225ST3C,REF-ITEM000000003446,"2021/02/11 09:23: AM",Sucess,Updated
YT-SM-G1800225ST3C-2019,N/A,"2021/02/11 09:23: AM",Failed,"The length of the string is 23, but it must be less than or equal to 20 characters. Value: YT-SM-G1800225ST3C-2019"
